fuel,km_drove,location,model,owner,price,url
Diesel,78576 ,Delhi,Toyota Fortuner Sigma 4 2017,First Owner,2250000,https://droom.in/product/toyota-fortuner-sigma-4-2017-5f321a2406724b021ec251f5
Diesel,64578 ,Delhi,Toyota Fortuner 2.8 4x4 AT 2017,First Owner,2750000,https://droom.in/product/toyota-fortuner-28-4x4-at-2017-5f32179b69865d1e09dcf543
Diesel,15000 ,Delhi,Toyota Fortuner Sigma 4 2017,First Owner,3000000,https://droom.in/product/toyota-fortuner-sigma-4-2017-5f32d926fb80ad91068b4582
Diesel,12000 ,Delhi,Toyota Fortuner 2.8 4x4 AT 2016,First Owner,3000000,https://droom.in/product/toyota-fortuner-28-4x4-at-2016-5f32da81e38a5dee078b4577
Diesel,21452 ,Bangalore,Maruti Suzuki S-Cross Zeta 1.3 2017,First Owner,749515,https://droom.in/product/maruti-suzuki-s-cross-zeta-13-2017-5f328127608a5da3068b456b
Diesel,65000 ,Delhi,Tata Safari Storme EX 2015,First Owner,800000,https://droom.in/product/tata-safari-storme-ex-2015-5f32368169865d970bdcf537
Petrol,13652 ,Bangalore,Honda Jazz 1.2 E i-VTEC 2017,First Owner,446875,https://droom.in/product/honda-jazz-12-e-i-vtec-2017-5f3278aca18a5db6078b4569
Diesel,79000 ,Jaipur,BMW 3 Series GT 320d Sport Line 2016,First Owner,2600000,https://droom.in/product/bmw-3-series-gt-320d-sport-line-2016-5f323f5306724b9f29c251fb
Petrol,67000 ,Jaipur,BMW 3 Series 320i Luxury Line 2017,First Owner,2800000,https://droom.in/product/bmw-3-series-320i-luxury-line-2017-5f323bec69865de80adcf545
Diesel,98985 ,Ludhiana,BMW 5 Series 520d 2009,First Owner,1400000,https://droom.in/product/bmw-5-series-520d-2009-5f326e28a18a5dba068b4571
Diesel,65000 ,Delhi,Mahindra TUV300 T8 AMT 2016,First Owner,900000,https://droom.in/product/mahindra-tuv300-t8-amt-2016-5f323a8a646e4b06078b456c
Diesel,19858 ,Bangalore,Hyundai Creta 1.6 SX Diesel Dual Tone 2018,First Owner,1273533,https://droom.in/product/hyundai-creta-16-sx-diesel-dual-tone-2018-5f3226d088865db0068b4576
Petrol,14253 ,Bangalore,Hyundai Creta 1.6 SX+ Dual Tone Petrol 2017,First Owner,992479,https://droom.in/product/hyundai-creta-16-sx-dual-tone-petrol-2017-5f329fa5a18a5d7d0a8b4569
Diesel,58000 ,Delhi,Hyundai Creta 1.6 S AT Diesel 2015,First Owner,836000,https://droom.in/product/hyundai-creta-16-s-at-diesel-2015-5f3278b73c81ad280d0cd1ed
Diesel,59879 ,Ludhiana,Mahindra XUV500 W8 2WD 2015,First Owner,975000,https://droom.in/product/mahindra-xuv500-w8-2wd-2015-5f3278fc3c81ad100d0cd1f0
Diesel,65288 ,Delhi,Mahindra XUV500 W6 2014,First Owner,900000,https://droom.in/product/mahindra-xuv500-w6-2014-5f3237c2846d4b3308b5eefa
Diesel,36987 ,Ludhiana,Mahindra Thar CRDe 4x4 AC 2017,First Owner,875000,https://droom.in/product/mahindra-thar-crde-4x4-ac-2017-5f32827c466e4bff078b4568
Petrol,45000 ,Delhi,Hyundai Verna FLUIDIC 1.6 EX VTVT  2016,First Owner,520000,https://droom.in/product/hyundai-verna-fluidic-16-ex-vtvt-2016-5f3275ada18a5d27078b4579
Diesel,36586 ,Delhi,Hyundai Verna 1.6 CRDI SX 2012,First Owner,600000,https://droom.in/product/hyundai-verna-16-crdi-sx-2012-5f3239b67180ad97068b456a
Petrol,86000 ,Jaipur,Audi A6 35 TFSI Matrix 2017,First Owner,3000000,https://droom.in/product/audi-a6-35-tfsi-matrix-2017-5f32798ea18a5ddd078b4567
Diesel,14252 ,Bangalore,Skoda Rapid 1.5 TDI CR Style Plus AT 2017,First Owner,867909,https://droom.in/product/skoda-rapid-15-tdi-cr-style-plus-at-2017-5f3299b77e6d4b78068b458b
Petrol,65725 ,Delhi,Mercedes-Benz A-Class A180 2013,First Owner,1245000,https://droom.in/product/mercedes-benz-a-class-a180-2013-5f323bb7646e4b350842332c
Diesel,96000 ,Jaipur,Mercedes-Benz C-Class 220 CDI 2017,First Owner,2200000,https://droom.in/product/mercedes-benz-c-class-220-cdi-2017-5f32242430f4acbe09ed711a
Diesel,59885 ,Delhi,Jaguar XF 2.2 Diesel Luxury 2014,First Owner,2535000,https://droom.in/product/jaguar-xf-22-diesel-luxury-2014-5f323d633c81aded070cd1ea
Diesel,64578 ,Delhi,Ford Endeavour Titanium Plus 3.2 4x4 AT 2019,First Owner,3250000,https://droom.in/product/ford-endeavour-titanium-plus-32-4x4-at-2019-5f32168230f4ac7c08ed711e
Petrol,24521 ,Bangalore,Ford EcoSport Titanium + 1.5L Ti-VCT AT 2016,First Owner,965541,https://droom.in/product/ford-ecosport-titanium-15l-ti-vct-at-2016-5f3272cde7714b9e0a06428c
Diesel,45896 ,Ludhiana,Volkswagen Vento Comfortline Diesel AT 2016,First Owner,775000,https://droom.in/product/volkswagen-vento-comfortline-diesel-at-2016-5f326b80e7714b460906428d
Diesel,15636 ,Bangalore,Toyota Innova 2.5 V 7 STR 2012,First Owner,686054,https://droom.in/product/toyota-innova-25-v-7-str-2012-5f32a43c0c875d7b068b456b
Diesel,98745 ,Ludhiana,Toyota Innova 2.5 VX 7 STR BS III 2011,First Owner,675000,https://droom.in/product/toyota-innova-25-vx-7-str-bs-iii-2011-5f32712e06724bca3cc25200
Diesel,65000 ,Jaipur,Toyota Innova Crysta 2.4 VX 7 STR 2018,First Owner,1800000,https://droom.in/product/toyota-innova-crysta-24-vx-7-str-2018-5f30f7dce56d4bfa0731f167
Diesel,74000 ,Jaipur,Toyota Innova Crysta 2.4 Touring Sport MT 2017,First Owner,1600000,https://droom.in/product/toyota-innova-crysta-24-touring-sport-mt-2017-5f30f44564865d0c0818b3b7
Petrol,6580 ,Delhi,Honda City ZX i-VTEC 2006,First Owner,400000,https://droom.in/product/honda-city-zx-i-vtec-2006-5f318a2f066e4b9f068b4573
Diesel,98000 ,Jaipur,Audi A3 35 TDI Premium Plus + Sunroof 2015,First Owner,1900000,https://droom.in/product/audi-a3-35-tdi-premium-plus-sunroof-2015-5f30db2106724b491db38ae7
Diesel,98000 ,Jaipur,Audi A3 35 TDI Premium Plus + Sunroof 2015,First Owner,1900000,https://droom.in/product/audi-a3-35-tdi-premium-plus-sunroof-2015-5f30db2106724b491db38ae7
Petrol,33631 ,Bangalore,Maruti Suzuki Swift VXi 2016,First Owner,599000,https://droom.in/product/maruti-suzuki-swift-vxi-2016-5f2e6df764865d8b0de3ae68
Diesel,54000 ,Delhi,Hyundai Verna 1.6 SX CRDI AT 2015,First Owner,691525,https://droom.in/product/hyundai-verna-16-sx-crdi-at-2015-5f32222006724b0b21c251f2
Petrol,30000 ,Delhi,Hyundai Eon D-Lite + 2013,First Owner,199000,https://droom.in/product/hyundai-eon-d-lite-2013-5f32221e30f4ac8f09ed711c
Diesel,52000 ,Delhi,Mahindra Quanto C6 2014,First Owner,363175,https://droom.in/product/mahindra-quanto-c6-2014-5f32221c5280ad410a55ce46
Petrol,45000 ,Delhi,Hyundai i20 Sportz 1.2 2012,First Owner,323375,https://droom.in/product/hyundai-i20-sportz-12-2012-5f32170669865d1f09dcf545
Petrol,70000 ,Delhi,Toyota Corolla Altis G MT 2012,Second Owner,487550,https://droom.in/product/toyota-corolla-altis-g-mt-2012-5f3217055280ad6c0855ce5f
Petrol,52000 ,Delhi,Hyundai i10 Magna 1.1 iTech SE 2012,First Owner,243775,https://droom.in/product/hyundai-i10-magna-11-itech-se-2012-5f32170230f4ac6608ed7127
Diesel,61000 ,Delhi,Maruti Suzuki Swift VDi 2013,First Owner,348250,https://droom.in/product/maruti-suzuki-swift-vdi-2013-5f32170130f4ac8008ed7124
Petrol,30000 ,Delhi,Hyundai Creta 1.6 E+ Petrol 2017,First Owner,845750,https://droom.in/product/hyundai-creta-16-e-petrol-2017-5f3216fe69865d8a08dcf53b
Petrol,48000 ,Mumbai,Maruti Suzuki Alto K10 VXi 2017,First Owner,288108,https://droom.in/product/maruti-suzuki-alto-k10-vxi-2017-5f31432068865d53169b4572
Petrol,30000 ,Delhi,Honda Amaze 1.2 S i-VTEC 2016,Second Owner,447750,https://droom.in/product/honda-amaze-12-s-i-vtec-2016-5f313a98456e4b98068b4567
Petrol,34000 ,Delhi,Maruti Suzuki Swift LXi Opt 2016,First Owner,422875,https://droom.in/product/maruti-suzuki-swift-lxi-opt-2016-5f313a96856d4b1d1ab38b06
Petrol,21000 ,Delhi,Hyundai Grand i10 Sports Edition 1.2L Kappa VTVT  2017,Second Owner,437800,https://droom.in/product/hyundai-grand-i10-sports-edition-12l-kappa-vtvt-2017-5f313a9568865dd5169b454a
Diesel,72100 ,Delhi,Mahindra Scorpio LX BS IV 2014,First Owner,537300,https://droom.in/product/mahindra-scorpio-lx-bs-iv-2014-5f30f3f0856d4bf017b38b00
Diesel,64500 ,Delhi,Ford EcoSport Trend 1.5L TDCI 2014,First Owner,483570,https://droom.in/product/ford-ecosport-trend-15l-tdci-2014-5f30f3ecca8a5d2108a0e555
Petrol,72000 ,Delhi,Honda City SV i-VTEC 2014,First Owner,537300,https://droom.in/product/honda-city-sv-i-vtec-2014-5f30f3eb68865d2d139b4554
Diesel,55000 ,Mumbai,Audi A6 35 TDI 2013,Second Owner,1487525,https://droom.in/product/audi-a6-35-tdi-2013-5f2bec8cad6e4bd8068b45b6
Diesel,27000 ,Mumbai,BMW 7 Series 730Ld 2014,First Owner,4472525,https://droom.in/product/bmw-7-series-730ld-2014-5f2bd17ad380ad5a0bc2fecc
Diesel,15000 ,Mumbai,BMW 3 Series 320d Luxury Line 2016,First Owner,2383025,https://droom.in/product/bmw-3-series-320d-luxury-line-2016-5f2bd0a87180adf7068b45a4
Petrol,23652 ,Bangalore,Mercedes-Benz A-Class A 180 2015,First Owner,1890181,https://droom.in/product/mercedes-benz-a-class-a-180-2015-5c737673f580ad9e0bde83b6
Diesel,45346 ,Delhi,Toyota Fortuner 3.0 4X2 AT 2015,First Owner,2000000,https://droom.in/product/toyota-fortuner-30-4x2-at-2015-5c73cad8d5f3ac630852f637
Petrol,82400 ,Delhi,Hyundai Santro Xing XL 2006,First Owner,195000,https://droom.in/product/hyundai-santro-xing-xl-2006-5c7cdc8d58f4acbc1188d4e8
Diesel,23652 ,Bangalore,Mercedes-Benz E-Class E 250 CDI Avantgarde 2014,First Owner,3021155,https://droom.in/product/mercedes-benz-e-class-e-250-cdi-avantgarde-2014-5c73ea7994f4ac4e08ccf32f
Diesel,80566 ,Delhi,Volkswagen Polo 1.2 TDI Highline 2011,First Owner,450000,https://droom.in/product/volkswagen-polo-12-tdi-highline-2011-5c754dcf56f4acbb076fc1be
Diesel,5896 ,Delhi,BMW 7 Series 730Ld 2009,First Owner,2600000,https://droom.in/product/bmw-7-series-730ld-2009-5c76c8e53981adb80afb1103
Diesel,25414 ,Bangalore,Maruti Suzuki Vitara Brezza ZDi 2017,First Owner,880640,https://droom.in/product/maruti-suzuki-vitara-brezza-zdi-2017-5c7aa0c12d80ad781a62b719
Diesel,56000 ,Jaipur,Mahindra XUV500 W4 2017,First Owner,1500000,https://droom.in/product/mahindra-xuv500-w4-2017-5c7510cd45724b040a4ba023
Diesel,25000 ,Delhi,BMW 7 Series 730Ld 2009,First Owner,2530000,https://droom.in/product/bmw-7-series-730ld-2009-5c7bd9a616f4ac67132c8b57
Diesel,65200 ,Faridabad,Mercedes-Benz C-Class 250 CDI Avantgarde 2012,First Owner,1850000,https://droom.in/product/mercedes-benz-c-class-250-cdi-avantgarde-2012-5c714f36a9865d520810c23e
Diesel,21000 ,Aurangabad,Mercedes-Benz GL 350 CDI 2012,First Owner,2700000,https://droom.in/product/mercedes-benz-gl-350-cdi-2012-5f1fe49cc38a5d170a244991
Diesel,14700 ,Aurangabad,Mercedes-Benz C-Class C 220d Prime 2018,First Owner,3500000,https://droom.in/product/mercedes-benz-c-class-c-220d-prime-2018-5f27947fe7714bb107a2e6bf
Diesel,88790 ,Alipore,Honda Jazz VX i-DTEC 2016,Fourth Owner Or More,367589,https://droom.in/product/honda-jazz-vx-i-dtec-2016-5d4a84f9e2714b9707a56655
Diesel,25000 ,Ghaziabad,Land Rover Range Rover 3.6 TDV8 Vogue SE 2011,First Owner,4000000,https://droom.in/product/land-rover-range-rover-36-tdv8-vogue-se-2011-5c67939c3477cb402b5d777b
Diesel,48400 ,Delhi,Audi A6 2.0 TDI PREMIUM PLUS 2013,First Owner,2150000,https://droom.in/product/audi-a6-20-tdi-premium-plus-2013-5f287eb367865d83068b456a
Petrol,52274 ,Delhi,Hyundai Verna FLUIDIC 1.6 EX VTVT  2013,First Owner,515000,https://droom.in/product/hyundai-verna-fluidic-16-ex-vtvt-2013-5c6ff91d23724b3f084b09c7
Diesel,21452 ,Bangalore,Toyota Innova Crysta 2.4 G 8 STR 2018,First Owner,1424599,https://droom.in/product/toyota-innova-crysta-24-g-8-str-2018-5f2d24c106724b4a7bcca175
Diesel,36000 ,Jaipur,Toyota Fortuner 3.0 MT 4X4 2009,First Owner,800000,https://droom.in/product/toyota-fortuner-30-mt-4x4-2009-5f2d463e638a5d380a9e86a4
Diesel,9808 ,Delhi,BMW X7 xDrive30d DPE 2019,Fourth Owner Or More,5000000,https://droom.in/product/bmw-x7-xdrive30d-dpe-2019-5f2cfaef466e4b9107d754e9
Diesel,44000 ,Delhi,Mercedes-Benz E-Class E 250 CDI 2013,Second Owner,2000000,https://droom.in/product/mercedes-benz-e-class-e-250-cdi-2013-5f286c3b5380adc407c8732d
Petrol,69000 ,Jaipur,Volkswagen Polo GT TSI 2015,First Owner,600000,https://droom.in/product/volkswagen-polo-gt-tsi-2015-5f2e7617c68a5d800b43fe98
Petrol,8921 ,Bangalore,Honda Jazz V CVT i-VTEC 2018,First Owner,899000,https://droom.in/product/honda-jazz-v-cvt-i-vtec-2018-5f2e752064865d680ce3aec5
Petrol,27000 ,Ghaziabad,Hyundai Elite i20 Magna 1.2 2015,First Owner,462000,https://droom.in/product/hyundai-elite-i20-magna-12-2015-5c5b008fe9865df707b85061
Diesel,56000 ,Gurgaon,Audi A6 35 TDI Matrix 2015,First Owner,2700000,https://droom.in/product/audi-a6-35-tdi-matrix-2015-5f2afec706724b4d4db99916
Diesel,18500 ,Aurangabad,Audi Q3 2.0 TDI QUATTRO 2014,First Owner,1850000,https://droom.in/product/audi-q3-20-tdi-quattro-2014-5f2f825ab3f4aceb07d47931
Diesel,9000 ,Aurangabad,Mercedes-Benz S-Class S 350 CDI 2014,First Owner,4850000,https://droom.in/product/mercedes-benz-s-class-s-350-cdi-2014-5f2f845e856d4b2109eb802c
Diesel,98000 ,Jaipur,Mercedes-Benz E-Class E 250 CDI CLASSIC 2015,First Owner,2400000,https://droom.in/product/mercedes-benz-e-class-e-250-cdi-classic-2015-5f2f9378b3f4ac8509d4792c
Diesel,83000 ,Jaipur,Mercedes-Benz M-Class ML 250 CDI 2015,First Owner,2400000,https://droom.in/product/mercedes-benz-m-class-ml-250-cdi-2015-5f2f96a324865de1085cc027
Diesel,37500 ,Delhi,Ford Endeavour Titanium 3.2 4x4 AT 2019,First Owner,3400000,https://droom.in/product/ford-endeavour-titanium-32-4x4-at-2019-5f3044e106724b9703b38ab1
Diesel,47845 ,Delhi,Ford Endeavour Titanium 2.2 4x2 AT 2019,First Owner,3250000,https://droom.in/product/ford-endeavour-titanium-22-4x2-at-2019-5f3042b106724b9203b38ab0
Diesel,74682 ,Delhi,Toyota Fortuner Sigma 4 2017,First Owner,2650000,https://droom.in/product/toyota-fortuner-sigma-4-2017-5f30468224865deb11b38ab3
Diesel,36000 ,Jaipur,Mercedes-Benz W212 E 250 CDI 2014,First Owner,2200000,https://droom.in/product/mercedes-benz-w212-e-250-cdi-2014-5f2f911ce1714b6d0bb085e4
Diesel,14000 ,Jaipur,Mercedes-Benz CLA 200 CDI Sport (CBU) 2015,First Owner,2200000,https://droom.in/product/mercedes-benz-cla-200-cdi-sport-cbu-2015-5f2e90037880add708bca221
Diesel,71000 ,Delhi,BMW 5 Series 530D M SPORT 2012,First Owner,1999000,https://droom.in/product/bmw-5-series-530d-m-sport-2012-5c796935e66d4b3308300745
Petrol,7866 ,Delhi,Kia Seltos GTX AT 1.4 Petrol 2020,First Owner,1620000,https://droom.in/product/kia-seltos-gtx-at-14-petrol-2020-5e773190d3f3ac930abae362
Petrol,7696 ,Delhi,MG Hector Sharp 1.5 DCT Petrol 2020,First Owner,1725000,https://droom.in/product/mg-hector-sharp-15-dct-petrol-2020-5e776cc8a38a5df1451ad3dd
Petrol,7896 ,Delhi,MG Hector Sharp 1.5 DCT Petrol 2020,First Owner,1725000,https://droom.in/product/mg-hector-sharp-15-dct-petrol-2020-5e776a21a38a5d5d3b1ad42b
Petrol,15661 ,Delhi,MG Hector Sharp 1.5 DCT Petrol 2020,First Owner,1725000,https://droom.in/product/mg-hector-sharp-15-dct-petrol-2020-5e777f8b92f4ac6708d6ccfa
Petrol,7896 ,Delhi,Kia Seltos GTX Plus 1.4 Petrol 2020,First Owner,1620000,https://droom.in/product/kia-seltos-gtx-plus-14-petrol-2020-5e7781e092f4acea07d6cd23
Diesel,24000 ,Jaipur,Mercedes-Benz M-Class ML 250 CDI 2014,First Owner,2180000,https://droom.in/product/mercedes-benz-m-class-ml-250-cdi-2014-5f2e91bfd880ad03082624b3
Diesel,24000 ,Jaipur,Mercedes-Benz M-Class ML 250 CDI 2014,First Owner,2180000,https://droom.in/product/mercedes-benz-m-class-ml-250-cdi-2014-5f2e91bfd880ad03082624b3
Petrol,122000 ,Jaipur,Honda Civic 1.8 V AT 2008,Second Owner,280000,https://droom.in/product/honda-civic-18-v-at-2008-5f2e957206724bef6d18e7c5
Diesel,71000 ,Delhi,BMW 5 Series 530D M SPORT 2012,First Owner,1999000,https://droom.in/product/bmw-5-series-530d-m-sport-2012-5c796935e66d4b3308300745
Diesel,18500 ,Aurangabad,Audi Q3 2.0 TDI QUATTRO 2014,First Owner,1850000,https://droom.in/product/audi-q3-20-tdi-quattro-2014-5f2f825ab3f4aceb07d47931
Diesel,9000 ,Aurangabad,Mercedes-Benz S-Class S 350 CDI 2014,First Owner,4850000,https://droom.in/product/mercedes-benz-s-class-s-350-cdi-2014-5f2f845e856d4b2109eb802c
Diesel,98000 ,Jaipur,Mercedes-Benz E-Class E 250 CDI CLASSIC 2015,First Owner,2400000,https://droom.in/product/mercedes-benz-e-class-e-250-cdi-classic-2015-5f2f9378b3f4ac8509d4792c
Diesel,83000 ,Jaipur,Mercedes-Benz M-Class ML 250 CDI 2015,First Owner,2400000,https://droom.in/product/mercedes-benz-m-class-ml-250-cdi-2015-5f2f96a324865de1085cc027
Diesel,37500 ,Delhi,Ford Endeavour Titanium 3.2 4x4 AT 2019,First Owner,3400000,https://droom.in/product/ford-endeavour-titanium-32-4x4-at-2019-5f3044e106724b9703b38ab1
Diesel,47845 ,Delhi,Ford Endeavour Titanium 2.2 4x2 AT 2019,First Owner,3250000,https://droom.in/product/ford-endeavour-titanium-22-4x2-at-2019-5f3042b106724b9203b38ab0
Diesel,74682 ,Delhi,Toyota Fortuner Sigma 4 2017,First Owner,2650000,https://droom.in/product/toyota-fortuner-sigma-4-2017-5f30468224865deb11b38ab3
Diesel,21000 ,Aurangabad,Mercedes-Benz GL 350 CDI 2012,First Owner,2700000,https://droom.in/product/mercedes-benz-gl-350-cdi-2012-5f1fe49cc38a5d170a244991
Diesel,48400 ,Delhi,Audi A6 2.0 TDI PREMIUM PLUS 2013,First Owner,2150000,https://droom.in/product/audi-a6-20-tdi-premium-plus-2013-5f287eb367865d83068b456a
Diesel,14700 ,Aurangabad,Mercedes-Benz C-Class C 220d Prime 2018,First Owner,3500000,https://droom.in/product/mercedes-benz-c-class-c-220d-prime-2018-5f27947fe7714bb107a2e6bf
Diesel,25000 ,Ghaziabad,Land Rover Range Rover 3.6 TDV8 Vogue SE 2011,First Owner,4000000,https://droom.in/product/land-rover-range-rover-36-tdv8-vogue-se-2011-5c67939c3477cb402b5d777b
Diesel,88790 ,Alipore,Honda Jazz VX i-DTEC 2016,Fourth Owner Or More,367589,https://droom.in/product/honda-jazz-vx-i-dtec-2016-5d4a84f9e2714b9707a56655
Diesel,9000 ,Jalandhar,Toyota Fortuner 2.8 4x4 MT 2019,First Owner,3275000,https://droom.in/product/toyota-fortuner-28-4x4-mt-2019-5f2831093280ad370bd4ad44
Diesel,18500 ,Aurangabad,Mercedes-Benz C-Class C 220d Prime 2020,First Owner,4200000,https://droom.in/product/mercedes-benz-c-class-c-220d-prime-2020-5f277e5106724b3f2bc29388
Diesel,26333 ,Bangalore,Mahindra XUV500 W6 AT 2017,First Owner,1265000,https://droom.in/product/mahindra-xuv500-w6-at-2017-5f2e4b6dc68a5d16087c876b
Petrol,3564 ,Delhi,Kia Seltos HTX 1.5 Petrol 2020,First Owner,1306400,https://droom.in/product/kia-seltos-htx-15-petrol-2020-5f2fa3d8f680adad09a511bd
Diesel,38652 ,Hyderabad,Hyundai Creta 1.6 SX+ Diesel 2016,First Owner,1300000,https://droom.in/product/hyundai-creta-16-sx-diesel-2016-5f312faef6f3aca1068b4582
Diesel,32000 ,Jaipur,Mahindra TUV300 T6 Plus 2016,First Owner,600000,https://droom.in/product/mahindra-tuv300-t6-plus-2016-5f2e66b7c68a5d530b43fe6c
Petrol,4000 ,Mumbai,Lamborghini Gallardo LP 560 4 COUPE 2013,Second Owner,13000000,https://droom.in/product/lamborghini-gallardo-lp-560-4-coupe-2013-5f2b954161f4cef30bfc2d18
Diesel,15200 ,Osmanabad,Mercedes-Benz M-Class ML 350 CDI 2012,First Owner,2300000,https://droom.in/product/mercedes-benz-m-class-ml-350-cdi-2012-5f30a78768865dd6109b4547
Diesel,76000 ,Thane,Mercedes-Benz C-Class 250 CDI Avantgarde 2011,First Owner,1350000,https://droom.in/product/mercedes-benz-c-class-250-cdi-avantgarde-2011-5f30ee3e06724b5c33b38ad5
Diesel,22102 ,Bangalore,Ford Endeavour Trend 3.2 4x4 AT 2018,First Owner,2790067,https://droom.in/product/ford-endeavour-trend-32-4x4-at-2018-5f312f883d81ade509977433
Diesel,32415 ,Hyderabad,Toyota Innova Crysta 2.4 ZX 7 STR 2017,First Owner,2200000,https://droom.in/product/toyota-innova-crysta-24-zx-7-str-2017-5f312c703d81ad7c09977443
Diesel,35478 ,Hyderabad,Toyota Innova Crysta 2.8 ZX AT 7 STR 2016,First Owner,2000000,https://droom.in/product/toyota-innova-crysta-28-zx-at-7-str-2016-5f312856856d4b5518b38b44
Diesel,61275 ,Delhi,Toyota Fortuner 2.8 4x2 AT 2019,First Owner,3250000,https://droom.in/product/toyota-fortuner-28-4x2-at-2019-5f30ccffca8a5dfb07a0e486
Diesel,47589 ,Delhi,Toyota Fortuner 2.8 4x2 AT 2018,First Owner,3050000,https://droom.in/product/toyota-fortuner-28-4x2-at-2018-5f30c6f838f4ac640957bff7
Diesel,78000 ,Jaipur,Toyota Fortuner 3.0 4x2 MT 2017,First Owner,1900000,https://droom.in/product/toyota-fortuner-30-4x2-mt-2017-5f30df43ca8a5dd307a0e4b6
Diesel,62500 ,Delhi,Toyota Fortuner 2.8 4x2 MT 2017,First Owner,2750000,https://droom.in/product/toyota-fortuner-28-4x2-mt-2017-5f30c997ccf3accd07e1e764
Diesel,36000 ,Jaipur,Toyota Fortuner 3.0 4X4 MT 2016,First Owner,2000000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2016-5f30e11b68865d65119b4580
Diesel,38652 ,Hyderabad,Hyundai Creta 1.6 SX+ Diesel 2016,First Owner,1300000,https://droom.in/product/hyundai-creta-16-sx-diesel-2016-5f312faef6f3aca1068b4582
Diesel,9850 ,Osmanabad,Mercedes-Benz GLA 200 CDI Sport 2017,First Owner,2650000,https://droom.in/product/mercedes-benz-gla-200-cdi-sport-2017-5f30a52724865d7514b38ade
Diesel,98000 ,Jaipur,Audi Q3 35 TDI Technology 2018,First Owner,3000000,https://droom.in/product/audi-q3-35-tdi-technology-2018-5f30cabd24865d4a14b38b00
Diesel,5400 ,Pune,Porsche Cayenne Diesel 2013,First Owner,3800000,https://droom.in/product/porsche-cayenne-diesel-2013-5f30ae1cca8a5dd807a0e46a
Diesel,80000 ,Delhi,Skoda Octavia 2.0 TDI CR AMBITION 2014,First Owner,800000,https://droom.in/product/skoda-octavia-20-tdi-cr-ambition-2014-5f312589ca8a5d200ea0e461
Petrol,93740 ,Bangalore,Maruti Suzuki Swift ZXi 2015,First Owner,565000,https://droom.in/product/maruti-suzuki-swift-zxi-2015-5f2e6245a56d4bb6068b4568
Diesel,12352 ,Bangalore,Maruti Suzuki Ciaz Alpha 1.5 Diesel 2018,First Owner,1057334,https://droom.in/product/maruti-suzuki-ciaz-alpha-15-diesel-2018-5f2e5b9c03724bf107238878
Petrol,3500 ,Delhi,Hyundai Santro Xing XL ERLX EURO III 2006,First Owner,95000,https://droom.in/product/hyundai-santro-xing-xl-erlx-euro-iii-2006-5f2e52e964865d010ce3ae8d
Diesel,35478 ,Hyderabad,Toyota Innova Crysta 2.8 ZX AT 7 STR 2016,First Owner,2000000,https://droom.in/product/toyota-innova-crysta-28-zx-at-7-str-2016-5f312856856d4b5518b38b44
Diesel,61275 ,Delhi,Toyota Fortuner 2.8 4x2 AT 2019,First Owner,3250000,https://droom.in/product/toyota-fortuner-28-4x2-at-2019-5f30ccffca8a5dfb07a0e486
Diesel,47589 ,Delhi,Toyota Fortuner 2.8 4x2 AT 2018,First Owner,3050000,https://droom.in/product/toyota-fortuner-28-4x2-at-2018-5f30c6f838f4ac640957bff7
Diesel,78000 ,Jaipur,Toyota Fortuner 3.0 4x2 MT 2017,First Owner,1900000,https://droom.in/product/toyota-fortuner-30-4x2-mt-2017-5f30df43ca8a5dd307a0e4b6
